dateTime,stationReference,parameter,qualifier,unitName,value
2021-05-07T11:30:00Z,E73639,level,Tidal Level,mAOD,-0.708
2021-05-07T11:30:00Z,E73639,level,Tidal Level,mAOD,-0.708
2021-05-07T11:30:00Z,E73724,level,Tidal Level,m,1.858
2021-05-07T11:30:00Z,E73739,level,Tidal Level,mAOD,0.058
2021-05-07T11:30:00Z,E73824,level,Tidal Level,m,1.795
2021-05-07T11:30:00Z,E73839,level,Tidal Level,mAOD,-0.215
2021-05-07T11:30:00Z,E73924,level,Tidal Level,m,1.664
2021-05-07T11:30:00Z,E73939,level,Tidal Level,mAOD,0.424
2021-05-07T11:30:00Z,E74024,level,Tidal Level,m,1.661
2021-05-07T11:30:00Z,E74039,level,Tidal Level,mAOD,0.041
2021-05-07T11:30:00Z,E74224,level,Tidal Level,m,3.569
2021-05-07T11:30:00Z,E74239,level,Tidal Level,mAOD,1.179
2021-05-07T11:30:00Z,E74324,level,Tidal Level,m,3.714
2021-05-07T11:30:00Z,E74339,level,Tidal Level,mAOD,1.004
2021-05-07T11:30:00Z,E74424,level,Tidal Level,m,1.396
2021-05-07T11:30:00Z,E74439,level,Tidal Level,mAOD,0.176
2021-05-07T11:30:00Z,E87030,level,Tidal Level,m,1.150
2021-05-07T11:30:00Z,E8970,level,Tidal Level,mASD,2.445
2021-05-07T11:30:00Z,E8980,level,Tidal Level,mAOD,-0.836
2021-05-07T11:30:00Z,L3001,level,Tidal Level,mAOD,2.144
2021-05-07T11:30:00Z,L3360,level,Tidal Level,mAOD,1.605
2021-05-07T11:30:00Z,L3370,level,Tidal Level,mAOD,1.489
2021-05-07T11:30:00Z,L3491,level,Tidal Level,mAOD,1.655
2021-05-07T11:30:00Z,L3901,level,Tidal Level,mAOD,1.151
2021-05-07T11:30:00Z,LN23999,level,Tidal Level,mAOD,1.105
2021-05-07T11:30:00Z,Not_Specified,level,Tidal Level,mAOD,-0.772
2021-05-07T11:30:00Z,TORQ,level,Tidal Level,mAOD,1.160
2021-05-07T11:30:01Z,0008,level,Tidal Level,mAOD,-0.988
2021-05-07T11:35:00Z,E47907,level,Tidal Level,mAOD,1.269
2021-05-07T11:40:00Z,E47907,level,Tidal Level,mAOD,1.297
2021-05-07T11:45:00Z,0001,level,Tidal Level,mAOD,-1.529
2021-05-07T11:45:00Z,0004,level,Tidal Level,mAOD,-1.570
2021-05-07T11:45:00Z,0006,level,Tidal Level,mAOD,-1.071
2021-05-07T11:45:00Z,0007,level,Tidal Level,mAOD,-1.428
2021-05-07T11:45:00Z,0008,level,Tidal Level,mAOD,-1.087
2021-05-07T11:45:00Z,0018,level,Tidal Level,mAOD,-1.501
2021-05-07T11:45:00Z,0019,level,Tidal Level,mAOD,-1.494
2021-05-07T11:45:00Z,021999,level,Tidal Level,mAOD,1.107
2021-05-07T11:45:00Z,022999,level,Tidal Level,mAOD,1.093
2021-05-07T11:45:00Z,3401TH_AOD,level,Tidal Level,mAOD,4.526
2021-05-07T11:45:00Z,3401TH_TAOD,level,Tidal Level,mAOD,2.403
2021-05-07T11:45:00Z,4230TH,level,Tidal Level,mAOD,-1.087
2021-05-07T11:45:00Z,43106,level,Tidal Level,mAOD,0.477
2021-05-07T11:45:00Z,44105,level,Tidal Level,mAOD,0.978
2021-05-07T11:45:00Z,44106,level,Tidal Level,mAOD,0.683
2021-05-07T11:45:00Z,4410TH,level,Tidal Level,mAOD,-1.541
2021-05-07T11:45:00Z,44111,level,Tidal Level,mAOD,1.186
2021-05-07T11:45:00Z,44134,level,Tidal Level,mAOD,2.491
2021-05-07T11:45:00Z,45127,level,Tidal Level,mAOD,1.040
2021-05-07T11:45:00Z,46110,level,Tidal Level,m,1.185
2021-05-07T11:45:00Z,46121,level,Tidal Level,mAOD,1.106
2021-05-07T11:45:00Z,46154,level,Tidal Level,mAOD,1.177
2021-05-07T11:45:00Z,46163,level,Tidal Level,m,1.217
2021-05-07T11:45:00Z,46164,level,Tidal Level,mAOD,1.226
2021-05-07T11:45:00Z,48112,level,Tidal Level,m,1.819
2021-05-07T11:45:00Z,48113,level,Tidal Level,m,1.662
2021-05-07T11:45:00Z,48146,level,Tidal Level,m,0.658
2021-05-07T11:45:00Z,48160,level,Tidal Level,mAOD,1.696
2021-05-07T11:45:00Z,48184,level,Tidal Level,mAOD,1.306
2021-05-07T11:45:00Z,49116,level,Tidal Level,mAOD,1.762
2021-05-07T11:45:00Z,49122,level,Tidal Level,m,1.754
2021-05-07T11:45:00Z,50180,level,Tidal Level,m,1.178
2021-05-07T11:45:00Z,50198,level,Tidal Level,mAOD,2.274
2021-05-07T11:45:00Z,51103,level,Tidal Level,mAOD,2.113
2021-05-07T11:45:00Z,52106,level,Tidal Level,mAOD,2.588
2021-05-07T11:45:00Z,52124,level,Tidal Level,mAOD,2.991
2021-05-07T11:45:00Z,52163,level,Tidal Level,m,2.819
2021-05-07T11:45:00Z,53118,level,Tidal Level,mAOD,3.037
2021-05-07T11:45:00Z,531191,level,Tidal Level,mAOD,3.171
2021-05-07T11:45:00Z,53189,level,Tidal Level,mAOD,3.014
2021-05-07T11:45:00Z,720763,level,Tidal Level,m,0.75
2021-05-07T11:45:00Z,755900B,level,Tidal Level,m,-0.85
2021-05-07T11:45:00Z,BB_EAST_DR,level,Tidal Level,mAOD,-1.399
2021-05-07T11:45:00Z,BB_EAST_UR,level,Tidal Level,mAOD,-1.391
2021-05-07T11:45:00Z,BB_WEST_DR,level,Tidal Level,mAOD,-1.459
2021-05-07T11:45:00Z,BB_WEST_UR,level,Tidal Level,mAOD,-1.394
2021-05-07T11:45:00Z,DIFF_EastUR_EastDR,level,Tidal Level,m,0.003
2021-05-07T11:45:00Z,DIFF_EastUR_WestDR,level,Tidal Level,m,0.063
2021-05-07T11:45:00Z,DIFF_TB2_TB1,level,Tidal Level,m,0.024
2021-05-07T11:45:00Z,DIFF_TB2_TB9,level,Tidal Level,m,0.052
2021-05-07T11:45:00Z,DIFF_TB3_TB1,level,Tidal Level,m,0.114
2021-05-07T11:45:00Z,DIFF_TB3_TB9,level,Tidal Level,m,0.086
2021-05-07T11:45:00Z,DIFF_WestUR_EastDR,level,Tidal Level,m,0.016
2021-05-07T11:45:00Z,DIFF_WestUR_WestDR,level,Tidal Level,m,0.044
2021-05-07T11:45:00Z,E10101,level,Tidal Level,mAOD,1.515
2021-05-07T11:45:00Z,E1030,level,Tidal Level,mAOD,2.154
2021-05-07T11:45:00Z,E12660,level,Tidal Level,mAOD,-0.081
2021-05-07T11:45:00Z,E12672,level,Tidal Level,mAOD,-0.090
2021-05-07T11:45:00Z,E14111,level,Tidal Level,mAOD,-0.100
2021-05-07T11:45:00Z,E14330,level,Tidal Level,mAOD,-0.124
2021-05-07T11:45:00Z,E1442,level,Tidal Level,mAOD,1.859
2021-05-07T11:45:00Z,E14521,level,Tidal Level,mAOD,0.171
2021-05-07T11:45:00Z,E1460,level,Tidal Level,mAOD,1.526
2021-05-07T11:45:00Z,E1466,level,Tidal Level,mAOD,0.813
2021-05-07T11:45:00Z,E14980,level,Tidal Level,mAOD,0.149
2021-05-07T11:45:00Z,E14993,level,Tidal Level,mAOD,-0.118
2021-05-07T11:45:00Z,E15040,level,Tidal Level,mAOD,-0.043
2021-05-07T11:45:00Z,E15100,level,Tidal Level,mAOD,-0.105
2021-05-07T11:45:00Z,E15110,level,Tidal Level,mAOD,-0.020
2021-05-07T11:45:00Z,E1538,level,Tidal Level,mAOD,1.329
2021-05-07T11:45:00Z,E1555,level,Tidal Level,mAOD,-1.636
2021-05-07T11:45:00Z,E1631,level,Tidal Level,mAOD,1.284
2021-05-07T11:45:00Z,E170,level,Tidal Level,mAOD,0.017
2021-05-07T11:45:00Z,E1960,level,Tidal Level,mAOD,1.751
2021-05-07T11:45:00Z,E2044,level,Tidal Level,mAOD,1.271
2021-05-07T11:45:00Z,E2080,level,Tidal Level,mASD,2.027
2021-05-07T11:45:00Z,E2081,level,Tidal Level,mAOD,2.165
2021-05-07T11:45:00Z,E2085,level,Tidal Level,mAOD,1.467
2021-05-07T11:45:00Z,E21150,level,Tidal Level,mAOD,0.535
2021-05-07T11:45:00Z,E21226,level,Tidal Level,mAOD,0.480
2021-05-07T11:45:00Z,E21238,level,Tidal Level,mAOD,0.238
2021-05-07T11:45:00Z,E21563,level,Tidal Level,mAOD,0.536
2021-05-07T11:45:00Z,E22129,level,Tidal Level,mAOD,0.516
2021-05-07T11:45:00Z,E22184,level,Tidal Level,m,1.396
2021-05-07T11:45:00Z,E23019,level,Tidal Level,mAOD,0.173
2021-05-07T11:45:00Z,E23052,level,Tidal Level,mAOD,0.183
2021-05-07T11:45:00Z,E23060,level,Tidal Level,mAOD,0.125
2021-05-07T11:45:00Z,E23327,level,Tidal Level,mASD,0.666
2021-05-07T11:45:00Z,E23343,level,Tidal Level,mAOD,0.495
2021-05-07T11:45:00Z,E23917,level,Tidal Level,mAOD,0.020
2021-05-07T11:45:00Z,E23931,level,Tidal Level,mAOD,0.406
2021-05-07T11:45:00Z,E24064,level,Tidal Level,m,0.454
2021-05-07T11:45:00Z,E24093,level,Tidal Level,mAOD,0.979
2021-05-07T11:45:00Z,E24323,level,Tidal Level,mAOD,-0.421
2021-05-07T11:45:00Z,E24812,level,Tidal Level,mAOD,0.073
2021-05-07T11:45:00Z,E24816,level,Tidal Level,mAOD,-0.218
2021-05-07T11:45:00Z,E24835,level,Tidal Level,mAOD,0.347
2021-05-07T11:45:00Z,E24861,level,Tidal Level,mAOD,-1.394
2021-05-07T11:45:00Z,E24872,level,Tidal Level,mAOD,-0.051
2021-05-07T11:45:00Z,E2500,level,Tidal Level,mASD,1.114
2021-05-07T11:45:00Z,E26233,level,Tidal Level,mAOD,-0.973
2021-05-07T11:45:00Z,E27431,level,Tidal Level,mAOD,0.186
2021-05-07T11:45:00Z,E2900,level,Tidal Level,mAOD,0.365
2021-05-07T11:45:00Z,E37212,level,Tidal Level,mAOD,0.277
2021-05-07T11:45:00Z,E41137,level,Tidal Level,mAOD,-0.274
2021-05-07T11:45:00Z,E41694,level,Tidal Level,mAOD,-0.318
2021-05-07T11:45:00Z,E42196,level,Tidal Level,mAOD,-0.637
2021-05-07T11:45:00Z,E42895,level,Tidal Level,mAOD,0.582
2021-05-07T11:45:00Z,E43214,level,Tidal Level,mAOD,0.000
2021-05-07T11:45:00Z,E47907,level,Tidal Level,mAOD,1.334
2021-05-07T11:45:00Z,E4804,level,Tidal Level,mAOD,-5.500
2021-05-07T11:45:00Z,E5310,level,Tidal Level,mAOD,-1.656
2021-05-07T11:45:00Z,E5755,level,Tidal Level,mAOD,0.737
2021-05-07T11:45:00Z,E6415,level,Tidal Level,mAOD,-0.648
2021-05-07T11:45:00Z,E65302,level,Tidal Level,mAOD,1.751
2021-05-07T11:45:00Z,E65506,level,Tidal Level,mAOD,1.792
2021-05-07T11:45:00Z,E68651,level,Tidal Level,mAOD,1.468
2021-05-07T11:45:00Z,E70024,level,Tidal Level,m,1.128
2021-05-07T11:45:00Z,E70039,level,Tidal Level,mAOD,-0.372
2021-05-07T11:45:00Z,E70124,level,Tidal Level,m,4.348
2021-05-07T11:45:00Z,E70139,level,Tidal Level,mAOD,-0.582
2021-05-07T11:45:00Z,E70139,level,Tidal Level,mAOD,-0.582
2021-05-07T11:45:00Z,E70224,level,Tidal Level,m,8.053
2021-05-07T11:45:00Z,E70239,level,Tidal Level,mAOD,2.173
2021-05-07T11:45:00Z,E70324,level,Tidal Level,m,3.587
2021-05-07T11:45:00Z,E70339,level,Tidal Level,mAOD,1.087
2021-05-07T11:45:00Z,E70424,level,Tidal Level,m,3.832
2021-05-07T11:45:00Z,E70439,level,Tidal Level,mAOD,1.082
2021-05-07T11:45:00Z,E70524,level,Tidal Level,m,3.042
2021-05-07T11:45:00Z,E70539,level,Tidal Level,mAOD,-0.008
2021-05-07T11:45:00Z,E70624,level,Tidal Level,m,2.132
2021-05-07T11:45:00Z,E70639,level,Tidal Level,mAOD,0.422
2021-05-07T11:45:00Z,E70724,level,Tidal Level,m,2.617
2021-05-07T11:45:00Z,E70739,level,Tidal Level,mAOD,0.367
2021-05-07T11:45:00Z,E70824,level,Tidal Level,m,3.477
2021-05-07T11:45:00Z,E70839,level,Tidal Level,mAOD,0.577
2021-05-07T11:45:00Z,E70924,level,Tidal Level,m,3.630
2021-05-07T11:45:00Z,E70939,level,Tidal Level,mAOD,1.030
2021-05-07T11:45:00Z,E71024,level,Tidal Level,m,4.253
2021-05-07T11:45:00Z,E71039,level,Tidal Level,mAOD,1.253
2021-05-07T11:45:00Z,E71124,level,Tidal Level,m,5.574
2021-05-07T11:45:00Z,E71139,level,Tidal Level,mAOD,1.674
2021-05-07T11:45:00Z,E71224,level,Tidal Level,m,3.487
2021-05-07T11:45:00Z,E71239,level,Tidal Level,mAOD,0.737
2021-05-07T11:45:00Z,E71339,level,Tidal Level,mAOD,1.468
2021-05-07T11:45:00Z,E71424,level,Tidal Level,m,0.889
2021-05-07T11:45:00Z,E71439,level,Tidal Level,mAOD,-1.131
2021-05-07T11:45:00Z,E71524,level,Tidal Level,m,1.420
2021-05-07T11:45:00Z,E71539,level,Tidal Level,mAOD,-1.480
2021-05-07T11:45:00Z,E71624,level,Tidal Level,m,2.497
2021-05-07T11:45:00Z,E71639,level,Tidal Level,mAOD,-1.173
2021-05-07T11:45:00Z,E71724,level,Tidal Level,m,2.818
2021-05-07T11:45:00Z,E71739,level,Tidal Level,mAOD,-0.702
2021-05-07T11:45:00Z,E71824,level,Tidal Level,m,2.673
2021-05-07T11:45:00Z,E71839,level,Tidal Level,mAOD,-0.057
2021-05-07T11:45:00Z,E71924,level,Tidal Level,m,1.825
2021-05-07T11:45:00Z,E71939,level,Tidal Level,mAOD,0.425
2021-05-07T11:45:00Z,E72024,level,Tidal Level,m,1.636
2021-05-07T11:45:00Z,E72039,level,Tidal Level,mAOD,0.706
2021-05-07T11:45:00Z,E72124,level,Tidal Level,m,4.554
2021-05-07T11:45:00Z,E72139,level,Tidal Level,mAOD,1.334
2021-05-07T11:45:00Z,E72224,level,Tidal Level,m,4.385
2021-05-07T11:45:00Z,E72239,level,Tidal Level,mAOD,1.335
2021-05-07T11:45:00Z,E72324,level,Tidal Level,m,4.260
2021-05-07T11:45:00Z,E72339,level,Tidal Level,mAOD,1.350
2021-05-07T11:45:00Z,E72424,level,Tidal Level,m,6.893
2021-05-07T11:45:00Z,E72439,level,Tidal Level,mAOD,2.093
2021-05-07T11:45:00Z,E72524,level,Tidal Level,m,8.488
2021-05-07T11:45:00Z,E72539,level,Tidal Level,mAOD,2.588
2021-05-07T11:45:00Z,E72623,level,Tidal Level,mm,9565.000
2021-05-07T11:45:00Z,E72624,level,Tidal Level,m,9.579
2021-05-07T11:45:00Z,E72639,level,Tidal Level,mAOD,3.079
2021-05-07T11:45:00Z,E72824,level,Tidal Level,m,8.771
2021-05-07T11:45:00Z,E72825,level,Tidal Level,mm,8728.000
2021-05-07T11:45:00Z,E72839,level,Tidal Level,mAOD,2.961
2021-05-07T11:45:00Z,E7290,level,Tidal Level,mAOD,-0.623
2021-05-07T11:45:00Z,E72924,level,Tidal Level,m,7.081
2021-05-07T11:45:00Z,E72939,level,Tidal Level,mAOD,2.081
2021-05-07T11:45:00Z,E73024,level,Tidal Level,m,5.377
2021-05-07T11:45:00Z,E73039,level,Tidal Level,mAOD,1.667
2021-05-07T11:45:00Z,E73124,level,Tidal Level,m,3.469
2021-05-07T11:45:00Z,E73139,level,Tidal Level,mAOD,1.029
2021-05-07T11:45:00Z,E73224,level,Tidal Level,m,1.574
2021-05-07T11:45:00Z,E73239,level,Tidal Level,mAOD,-0.866
2021-05-07T11:45:00Z,E73324,level,Tidal Level,m,3.236
2021-05-07T11:45:00Z,E73339,level,Tidal Level,mAOD,-0.614
2021-05-07T11:45:00Z,E73424,level,Tidal Level,m,4.372
2021-05-07T11:45:00Z,E73439,level,Tidal Level,mAOD,-0.528
2021-05-07T11:45:00Z,E73439,level,Tidal Level,mAOD,-0.528
2021-05-07T11:45:00Z,E73524,level,Tidal Level,m,2.346
2021-05-07T11:45:00Z,E73539,level,Tidal Level,mAOD,-0.404
2021-05-07T11:45:00Z,E73624,level,Tidal Level,m,3.469
2021-05-07T11:45:00Z,E73639,level,Tidal Level,mAOD,-0.731
2021-05-07T11:45:00Z,E73639,level,Tidal Level,mAOD,-0.731
2021-05-07T11:45:00Z,E73724,level,Tidal Level,m,1.854
2021-05-07T11:45:00Z,E73739,level,Tidal Level,mAOD,0.054
2021-05-07T11:45:00Z,E73824,level,Tidal Level,m,1.813
2021-05-07T11:45:00Z,E73839,level,Tidal Level,mAOD,-0.197
2021-05-07T11:45:00Z,E73924,level,Tidal Level,m,1.698
2021-05-07T11:45:00Z,E73939,level,Tidal Level,mAOD,0.458
2021-05-07T11:45:00Z,E74024,level,Tidal Level,m,1.637
2021-05-07T11:45:00Z,E74039,level,Tidal Level,mAOD,0.017
2021-05-07T11:45:00Z,E74224,level,Tidal Level,m,3.579
2021-05-07T11:45:00Z,E74239,level,Tidal Level,mAOD,1.189
2021-05-07T11:45:00Z,E74324,level,Tidal Level,m,3.762
2021-05-07T11:45:00Z,E74339,level,Tidal Level,mAOD,1.052
2021-05-07T11:45:00Z,E74424,level,Tidal Level,m,1.390
2021-05-07T11:45:00Z,E74439,level,Tidal Level,mAOD,0.170
2021-05-07T11:45:00Z,E87030,level,Tidal Level,m,1.276
2021-05-07T11:45:00Z,E8970,level,Tidal Level,mASD,2.459
2021-05-07T11:45:00Z,E8980,level,Tidal Level,mAOD,-0.892
2021-05-07T11:45:00Z,L3001,level,Tidal Level,mAOD,0.595
2021-05-07T11:45:00Z,L3360,level,Tidal Level,mAOD,1.656
2021-05-07T11:45:00Z,L3370,level,Tidal Level,mAOD,1.514
2021-05-07T11:45:00Z,L3491,level,Tidal Level,mAOD,1.787
2021-05-07T11:45:00Z,L3901,level,Tidal Level,mAOD,1.141
2021-05-07T11:45:00Z,LN23999,level,Tidal Level,mAOD,0.944
2021-05-07T11:45:00Z,Not_Specified,level,Tidal Level,mAOD,3.008
2021-05-07T11:45:00Z,TORQ,level,Tidal Level,mAOD,1.171
2021-05-07T11:45:01Z,0003,level,Tidal Level,mAOD,-1.541
2021-05-07T11:45:01Z,0009,level,Tidal Level,mAOD,1.339
2021-05-07T11:45:02Z,0020,level,Tidal Level,mAOD,-1.422
2021-05-07T11:50:00Z,E47907,level,Tidal Level,mAOD,1.381
2021-05-07T11:55:00Z,E47907,level,Tidal Level,mAOD,1.395
2021-05-07T12:00:00Z,0001,level,Tidal Level,mAOD,-1.538
2021-05-07T12:00:00Z,0003,level,Tidal Level,mAOD,-1.549
2021-05-07T12:00:00Z,0004,level,Tidal Level,mAOD,-1.621
2021-05-07T12:00:00Z,0007,level,Tidal Level,mAOD,-1.451
2021-05-07T12:00:00Z,0008,level,Tidal Level,mAOD,-1.171
2021-05-07T12:00:00Z,0018,level,Tidal Level,mAOD,-1.521
2021-05-07T12:00:00Z,0019,level,Tidal Level,mAOD,-1.505
2021-05-07T12:00:00Z,0020,level,Tidal Level,mAOD,-1.466
2021-05-07T12:00:00Z,021999,level,Tidal Level,mAOD,1.105
2021-05-07T12:00:00Z,022999,level,Tidal Level,mAOD,0.994
2021-05-07T12:00:00Z,3401TH_AOD,level,Tidal Level,mAOD,4.521
2021-05-07T12:00:00Z,3401TH_TAOD,level,Tidal Level,mAOD,2.390
2021-05-07T12:00:00Z,4230TH,level,Tidal Level,mAOD,-1.171
2021-05-07T12:00:00Z,43106,level,Tidal Level,mAOD,0.482
2021-05-07T12:00:00Z,44105,level,Tidal Level,mAOD,1.001
2021-05-07T12:00:00Z,44106,level,Tidal Level,mAOD,0.675
2021-05-07T12:00:00Z,4410TH,level,Tidal Level,mAOD,-1.549
2021-05-07T12:00:00Z,44111,level,Tidal Level,mAOD,1.194
2021-05-07T12:00:00Z,44134,level,Tidal Level,mAOD,2.491
2021-05-07T12:00:00Z,45127,level,Tidal Level,mAOD,1.047
2021-05-07T12:00:00Z,46110,level,Tidal Level,m,1.153
2021-05-07T12:00:00Z,46121,level,Tidal Level,mAOD,1.073
2021-05-07T12:00:00Z,46154,level,Tidal Level,mAOD,1.186
2021-05-07T12:00:00Z,46163,level,Tidal Level,m,1.208
2021-05-07T12:00:00Z,46164,level,Tidal Level,mAOD,1.160
2021-05-07T12:00:00Z,48112,level,Tidal Level,m,1.773
2021-05-07T12:00:00Z,48113,level,Tidal Level,m,1.605
2021-05-07T12:00:00Z,48146,level,Tidal Level,m,0.655
2021-05-07T12:00:00Z,48160,level,Tidal Level,mAOD,1.495
2021-05-07T12:00:00Z,48184,level,Tidal Level,mAOD,1.432
2021-05-07T12:00:00Z,49116,level,Tidal Level,mAOD,1.726
2021-05-07T12:00:00Z,49122,level,Tidal Level,m,1.693
2021-05-07T12:00:00Z,50180,level,Tidal Level,m,1.175
2021-05-07T12:00:00Z,50198,level,Tidal Level,mAOD,2.304
2021-05-07T12:00:00Z,51103,level,Tidal Level,mAOD,2.185
2021-05-07T12:00:00Z,52106,level,Tidal Level,mAOD,2.601
2021-05-07T12:00:00Z,52124,level,Tidal Level,mAOD,3.085
2021-05-07T12:00:00Z,52163,level,Tidal Level,m,2.881
2021-05-07T12:00:00Z,53118,level,Tidal Level,mAOD,3.097
2021-05-07T12:00:00Z,531191,level,Tidal Level,mAOD,3.285
2021-05-07T12:00:00Z,53189,level,Tidal Level,mAOD,3.079
2021-05-07T12:00:00Z,720763,level,Tidal Level,m,0.76
2021-05-07T12:00:00Z,755900B,level,Tidal Level,m,-0.88
2021-05-07T12:00:00Z,BB_EAST_DR,level,Tidal Level,mAOD,-1.395
2021-05-07T12:00:00Z,BB_EAST_UR,level,Tidal Level,mAOD,-1.401
2021-05-07T12:00:00Z,BB_WEST_DR,level,Tidal Level,mAOD,-1.455
2021-05-07T12:00:00Z,BB_WEST_UR,level,Tidal Level,mAOD,-1.405
2021-05-07T12:00:00Z,DIFF_EastUR_EastDR,level,Tidal Level,m,0.005
2021-05-07T12:00:00Z,DIFF_EastUR_WestDR,level,Tidal Level,m,0.055
2021-05-07T12:00:00Z,DIFF_TB2_TB1,level,Tidal Level,m,0.010
2021-05-07T12:00:00Z,DIFF_TB2_TB9,level,Tidal Level,m,0.030
2021-05-07T12:00:00Z,DIFF_TB3_TB1,level,Tidal Level,m,0.094
2021-05-07T12:00:00Z,DIFF_TB3_TB9,level,Tidal Level,m,0.075
2021-05-07T12:00:00Z,DIFF_WestUR_EastDR,level,Tidal Level,m,0.026
2021-05-07T12:00:00Z,DIFF_WestUR_WestDR,level,Tidal Level,m,0.034
2021-05-07T12:00:00Z,E10101,level,Tidal Level,mAOD,1.586
2021-05-07T12:00:00Z,E1030,level,Tidal Level,mAOD,2.315
2021-05-07T12:00:00Z,E12660,level,Tidal Level,mAOD,-0.073
2021-05-07T12:00:00Z,E12672,level,Tidal Level,mAOD,-0.120
2021-05-07T12:00:00Z,E14111,level,Tidal Level,mAOD,-0.031
2021-05-07T12:00:00Z,E14330,level,Tidal Level,mAOD,-0.123
2021-05-07T12:00:00Z,E1442,level,Tidal Level,mAOD,1.950
2021-05-07T12:00:00Z,E14521,level,Tidal Level,mAOD,0.113
2021-05-07T12:00:00Z,E1460,level,Tidal Level,mAOD,1.622
2021-05-07T12:00:00Z,E1466,level,Tidal Level,mAOD,0.918
2021-05-07T12:00:00Z,E14980,level,Tidal Level,mAOD,0.143
2021-05-07T12:00:00Z,E14993,level,Tidal Level,mAOD,-0.126
2021-05-07T12:00:00Z,E15040,level,Tidal Level,mAOD,-0.077
2021-05-07T12:00:00Z,E15100,level,Tidal Level,mAOD,-0.156
2021-05-07T12:00:00Z,E15110,level,Tidal Level,mAOD,-0.130
2021-05-07T12:00:00Z,E1538,level,Tidal Level,mAOD,1.332
2021-05-07T12:00:00Z,E1555,level,Tidal Level,mAOD,-1.636
2021-05-07T12:00:00Z,E1631,level,Tidal Level,mAOD,1.332
2021-05-07T12:00:00Z,E170,level,Tidal Level,mAOD,0.010
2021-05-07T12:00:00Z,E1960,level,Tidal Level,mAOD,1.742
2021-05-07T12:00:00Z,E2044,level,Tidal Level,mAOD,1.415
2021-05-07T12:00:00Z,E2080,level,Tidal Level,mASD,2.125
2021-05-07T12:00:00Z,E2081,level,Tidal Level,mAOD,2.098
2021-05-07T12:00:00Z,E2085,level,Tidal Level,mAOD,1.509
2021-05-07T12:00:00Z,E21150,level,Tidal Level,mAOD,0.535
2021-05-07T12:00:00Z,E21226,level,Tidal Level,mAOD,0.479
2021-05-07T12:00:00Z,E21238,level,Tidal Level,mAOD,0.215
2021-05-07T12:00:00Z,E21563,level,Tidal Level,mAOD,0.538
2021-05-07T12:00:00Z,E22129,level,Tidal Level,mAOD,0.512
2021-05-07T12:00:00Z,E22184,level,Tidal Level,m,1.448
2021-05-07T12:00:00Z,E23019,level,Tidal Level,mAOD,0.148
2021-05-07T12:00:00Z,E23052,level,Tidal Level,mAOD,0.156
2021-05-07T12:00:00Z,E23060,level,Tidal Level,mAOD,0.108
2021-05-07T12:00:00Z,E23327,level,Tidal Level,mASD,0.733
2021-05-07T12:00:00Z,E23343,level,Tidal Level,mAOD,0.494
2021-05-07T12:00:00Z,E23917,level,Tidal Level,mAOD,0.008
2021-05-07T12:00:00Z,E23931,level,Tidal Level,mAOD,0.402
2021-05-07T12:00:00Z,E24064,level,Tidal Level,m,0.451
2021-05-07T12:00:00Z,E24093,level,Tidal Level,mAOD,1.061
2021-05-07T12:00:00Z,E24323,level,Tidal Level,mAOD,-0.421
2021-05-07T12:00:00Z,E24812,level,Tidal Level,mAOD,0.078
2021-05-07T12:00:00Z,E24816,level,Tidal Level,mAOD,-0.080
2021-05-07T12:00:00Z,E24835,level,Tidal Level,mAOD,0.324
2021-05-07T12:00:00Z,E24861,level,Tidal Level,mAOD,-1.445
2021-05-07T12:00:00Z,E24872,level,Tidal Level,mAOD,-0.051
2021-05-07T12:00:00Z,E2500,level,Tidal Level,mASD,1.115
2021-05-07T12:00:00Z,E26233,level,Tidal Level,mAOD,-0.973
2021-05-07T12:00:00Z,E27431,level,Tidal Level,mAOD,0.162
2021-05-07T12:00:00Z,E2900,level,Tidal Level,mAOD,0.355
2021-05-07T12:00:00Z,E37212,level,Tidal Level,mAOD,0.255
2021-05-07T12:00:00Z,E41137,level,Tidal Level,mAOD,-0.227
2021-05-07T12:00:00Z,E41694,level,Tidal Level,mAOD,-0.356
2021-05-07T12:00:00Z,E42196,level,Tidal Level,mAOD,-0.587
2021-05-07T12:00:00Z,E42895,level,Tidal Level,mAOD,0.583
2021-05-07T12:00:00Z,E43214,level,Tidal Level,mAOD,0.000
2021-05-07T12:00:00Z,E47907,level,Tidal Level,mAOD,1.402
2021-05-07T12:00:00Z,E4804,level,Tidal Level,mAOD,-5.500
2021-05-07T12:00:00Z,E5310,level,Tidal Level,mAOD,-1.656
2021-05-07T12:00:00Z,E5755,level,Tidal Level,mAOD,0.807
2021-05-07T12:00:00Z,E6415,level,Tidal Level,mAOD,-0.616
2021-05-07T12:00:00Z,E65302,level,Tidal Level,mAOD,1.742
2021-05-07T12:00:00Z,E65506,level,Tidal Level,mAOD,1.794
2021-05-07T12:00:00Z,E68651,level,Tidal Level,mAOD,1.550
2021-05-07T12:00:00Z,E70024,level,Tidal Level,m,1.199
2021-05-07T12:00:00Z,E70039,level,Tidal Level,mAOD,-0.301
2021-05-07T12:00:00Z,E70124,level,Tidal Level,m,4.408
2021-05-07T12:00:00Z,E70139,level,Tidal Level,mAOD,-0.522
2021-05-07T12:00:00Z,E70139,level,Tidal Level,mAOD,-0.522
2021-05-07T12:00:00Z,E70224,level,Tidal Level,m,8.078
